[-0.35274684, -0.19105121, 0.10986341, 0.041685242, -0.062565148, -0.26183894, 0.076222107, 0.035285693, 0.04753964, 0.024975525, -0.02675367, 0.027341839, 0.077030197, -0.026061611, 0.010192388, 0.014814429, -0.015806552, -0.023739278, -0.019111929, 0.0043047513, -0.0083595617, 0.007311414, 0.020488951, -0.023505155, 0.030606233, -0.026352637, 0.012174108, 0.0088119367, 0.017332099, 0.0026496616, -0.041319549, 0.01267552, 0.010248486, -0.033715013, 0.011160305, -0.036677286, -0.010828156, -0.04215534, -0.022294695, 0.0035124938, -0.011238202, -0.040656805, -0.049860764, -0.018590864, -0.032897945, -0.015302567, -0.047031917, 0.013537509, -0.0094119115, -0.018184148, 0.0064233821, -0.01503461, 0.023560319, -0.02756294, 0.023280349, -0.0069677755, -0.008091528, 0.0027504908, 0.0045510759, 0.016014405, -0.023342656, 0.025030894, -0.03288532, 0.024771677, 0.031072808, 0.01227423, 0.018906634, -0.021826707, -0.0086842645, 0.0026433808, -0.0040047332, 0.01100532, -0.025078285, 0.030055277, 0.022019645, -0.0071367524, 0.0013148213, 0.00099058938, -0.020161768, 0.012763522, 0.038384054, 0.02184882, -0.019324655, 0.03924552, 0.015646473, -0.028923839, 0.0017718521, -0.01873281, -0.0020977044, 0.017520573, -0.023306862, -0.010254486, 0.017873798, -0.0033931839, -0.030927483, -0.015759487, 0.028084399, 0.026704684, -0.0049392129, -0.013101293;
  -0.22357501, 0.070171818, 0.19706067, -0.12337963, -0.09093412, -0.31846368, 0.084129758, -0.005680698, 0.082460493, -0.079169095, -0.075829901, -0.033893414, -0.0097847022, 0.019212114, -0.028702283, 0.045705866, 0.044935524, 0.014778722, 0.021883896, -0.029986905, -0.014711426, -0.0076126098, -0.015779069, -0.0038833432, -0.0021319806, 0.0033881625, -0.0056555588, -0.0022762974, 0.01170395, -0.0068115955, -0.0064440756, -0.0044781244, 0.0013258874, -0.014074579, -0.014245694, 0.022429101, 0.0012463711, -0.0023271316, 0.0094333906, -0.010188383, -0.0055509345, 0.002640381, 0.022326082, 0.0070887995, -0.00029337258, -0.015780414, 0.010665257, 0.0033357488, -0.0031361757, 0.015027007, -0.0041972217, -0.0062446538, 0.0094157998, 0.001016385, 0.00080216298, 0.016052647, -0.0073128087, -0.0036128208, -0.018845586, -0.015652977, -0.00043322871, 0.0051459954, -0.0041536451, -0.012507371, -0.011018561, -0.009884838, 0.023093035, -0.0042142989, 0.00086893572, 0.01056998, 0.012608114, -0.01019532, 0.023110112, 0.0015449733, -0.0097985715, 0.0050461255, -0.015826277, -0.022891438, -0.01988682, 0.00042692383, -0.0061277035, -0.0092941746, 0.006736252, 0.0088419151, 0.0034154819, 0.0057014436, 0.0033406818, 0.00068969914, -0.015533295, -0.0053993855, 0.013245762, 0.0038833818, 0.013370569, 0.01180256, 0.012972634, 0.0043273387, 0.027280696, -0.011608592, 0.0030578566, 0.017744411;
  -0.31522569, -0.083027609, -0.2486919, 0.02675797, 0.0029529959, -0.13818277, 0.019403005, -0.011908157, 0.016927266, -0.037219062, -0.066714324, -0.0011667073, 0.040484428, -0.013557312, 0.0090800319, -0.029413788, -0.01761652, -0.0052448278, -0.014849122, 0.012468265, 0.0081240814, -0.0060690944, 0.0084691141, -0.015214993, -0.0031580322, -0.0050209127, -0.0039757411, 0.0016197303, -0.029822737, 0.010087494, -7.0732814e-05, 0.0064334227, 0.011533914, -0.010645452, 0.0018386063, -0.029000523, -0.012768549, -0.0091042388, -0.011000125, -0.024759656, -0.0070308088, 0.0071717943, 0.0085099554, -0.0019012705, 0.014835937, -0.030031156, -0.0082297707, -0.010186511, 0.0091080209, -0.0045556799, -0.0030043004, 0.015125277, -0.020891301, -0.021599516, -0.0083627608, -0.012277441, -0.020430353, -0.0013113947, -0.0049603139, -0.0077468823, -0.020509796, -0.0068925777, -0.028462429, 0.0071294867, -0.0016102809, 0.012614689, -0.0030968764, 0.0095343105, -0.00057792244, -0.023323879, 0.030280067, 0.00077668112, 0.012815437, 0.006140199, 0.01730171, -0.0076443381, -0.028171876, -0.034456391, 0.041137692, -0.0017383703, -0.011244676, 0.012721868, -0.0074981488, 0.0091910195, -0.0078215748, 0.0183482, -0.022573022, 0.0090134367, 0.029789861, 0.01361439, 0.0063677006, -0.0042337966, -0.0035425893, -0.007983177, 0.0074058888, -0.0082716858, -0.0033571862, 0.01093283, 0.021521, -0.014905173;
  -0.057647787, -0.064726263, 0.18015052, -0.20316026, -0.091512658, -0.31905356, 0.030953521, -0.059935894, 0.11088102, -0.056174695, -0.098834127, -0.017630709, -0.10908302, 0.13489565, 0.022051463, -0.01939447, 0.016262818, 0.0058924169, 0.032322109, 0.0048125433, -0.033778805, -0.016482029, -0.040462293, -0.0092704641, -0.016593272, 0.0081202723, 0.0070118723, -0.013017341, 0.0085072108, 0.0036874728, -0.0023219089, -0.015017242, -0.0030474288, -0.024681857, -0.0027933114, 0.023246557, 0.014899651, 0.033790249, -0.0068429951, -0.01655324, 0.0074374233, 0.010479157, 0.039792236, 0.039192274, -0.0066738143, -0.018592158, 0.019938914, -0.0024840268, 0.00050852512, 0.0097299181, 0.013847047, -0.0096805692, 0.022287203, 0.014947174, -0.029916368, -0.011755209, -0.011421191, -0.013881377, -0.015004643, -0.010986893, -0.0050360579, -0.0008998416, 0.010829917, -0.013109206, 0.0091185533, -0.019962171, 0.034398738, -0.0012288593, -0.0073393155, -0.0048814756, 0.04666961, -0.025089752, 0.0068848305, -0.017210549, 0.0065798396, 0.037962854, 0.0075023854, -0.02422907, -0.013762235, -0.007516887, -0.010856931, -0.02390323, 0.037044812, -0.0042190589, 0.026300864, 0.0081811463, -0.0068690162, -0.019397452, 0.019635946, 0.048111416, 0.026718274, 0.020869805, -0.017970398, -0.036671355, 0.00017823851, -0.01976148, 0.010063624, 0.03338407, 0.0015467955, -0.002061015;
  -0.065719172, 0.082922101, -0.2591576, 0.15377916, 0.03160819, -0.054626036, -0.061205924, -0.19287534, -0.015109777, 0.054802999, -0.0093690483, 0.048267312, -0.010281453, 0.015004636, 0.0082876347, 0.011537853, -0.035399802, 0.050155286, 0.034249473, 0.015431176, -0.019889196, -0.0018208283, -0.019990418, 0.022080066, -0.035526972, 0.004232293, 0.0038695005, -0.011113793, 0.022081003, 0.024527865, 0.0036596546, -0.019576937, -0.010738155, 0.029735269, -0.037262574, 0.026367627, -0.0108918, 0.025214599, -0.0042152489, -0.010147152, 0.0082012713, -0.0034813709, 0.027007053, 0.01871541, 0.020011039, 0.0056724451, 0.020287875, -0.033039149, -0.012580346, 0.0071563669, 0.012712603, 0.0023760383, 0.013611606, 0.013937755, -0.031874266, 0.0013322164, 0.0011839372, -0.013987584, 0.027879205, -0.0055494965, -0.0024141418, 0.0099625345, 0.019837236, -0.0091000386, 0.0041803517, -0.022300316, -0.013577901, 0.030029491, -0.0040118215, -0.004933204, 0.026758708, -0.044431895, 0.0072784466, -0.024964938, 0.011881246, 0.01716264, 0.014285008, 0.024252821, -0.0016192506, -0.021209586, -0.024968237, -0.014888912, 0.036697887, -0.038532045, 0.017183084, 0.015830407, 0.006536352, 0.010926127, 0.015313879, -0.0054728314, 0.01388244, 0.028608646, -0.020257819, -0.02832775, -0.020673597, -0.011345351, -0.0054075532, 0.016260451, 0.011231593, 0.016322915;
  -0.37448481, -0.33167511, -0.28301555, -0.12765579, -0.1483184, -0.16367926, 0.10248907, 0.16564187, 0.13403901, -0.052971795, -0.084682822, -0.031784449, -0.03104174, 0.084070355, 0.019511186, -0.037619673, -0.011748685, 0.027362211, 0.013250826, -0.012077014, 0.042735398, 0.017836837, 0.03303634, 0.0070535867, 0.0053694495, 0.0013655109, -0.015325313, -0.0073225913, -0.0065059992, -0.042860035, 0.012847543, 0.002509051, 0.0051511745, 0.024464581, 0.0024532895, 0.02812287, 0.001549051, -0.037754461, 0.010098957, 0.0058552879, -0.0056216908, 0.029619964, 0.020662729, -0.0062488872, 0.035045076, -0.0067592924, -0.0069871559, 0.022901731, 0.018251972, -0.0038227728, -0.01698298, 0.020434897, 0.0057852431, 0.018919725, 0.023008883, 0.0042480188, 0.010815696, -0.0043022041, 0.028237954, -0.0077260071, 0.026091052, -0.019355966, -0.0097810477, -0.014423884, -0.02387082, 0.049596276, -0.0096579827, 0.016372887, 0.028740559, 0.010659123, -0.027004551, 0.031174317, 0.019907067, 0.0040437109, -0.013028786, -0.026688345, -0.029077068, 0.0057349377, 0.0045424136, 0.069949523, -0.029838566, 0.051600829, -0.04137589, 0.024627125, 0.0093120616, 0.0063831578, 0.007667202, 0.0065178941, -0.0425906, -0.050667387, -0.015575365, -0.019547036, -0.0075473581, 0.018091587, 0.017420594, 0.01176815, 0.0245563, -0.024893906, 0.011123515, -0.019841727;
  -0.3508901, 0.095073938, -0.28663352, 0.063076735, -0.017307935, -0.06290862, 0.080814093, 0.11833979, 0.062306184, 0.025335955, -0.14151533, -0.032928377, 0.042547509, -0.070542432, -0.034935281, -0.041271348, -0.04600767, -0.012543602, -0.039748203, 0.030332813, 0.0027036162, 0.0034509632, 0.046431337, 0.011134071, -0.019511299, 0.0079095596, 0.0081882691, -0.014513672, -0.011449881, 0.022640478, 0.015169527, 0.014088478, -0.0044057653, -0.0063734949, -0.028139358, -0.0071195732, -0.021972742, -0.0021341476, -0.0096309008, -0.03990192, 0.0021545661, -0.0050976565, 0.0058049983, 0.0099216709, 0.022828536, -0.025309766, -0.0020432696, -0.011118398, -0.0096680038, 0.011297616, -0.0041223252, 0.00098391646, 0.0023712255, -0.018169321, -0.0073336838, 0.0207767, -0.021467265, -0.015009171, 0.010854191, 0.00050881668, -0.022510141, 0.02076724, -0.025746062, -0.018045343, 0.01336023, 0.029003732, 0.0036433295, -0.0004556835, -0.013849959, -0.0076108519, -0.014278717, 0.0040131342, -0.0054089753, -0.0069197081, -0.0070571611, 0.0028080975, -0.010024179, 0.00037366376, 0.045582902, -0.0011691194, -0.026487324, 0.0025588709, -0.023276318, -0.0053266673, -0.0015558773, -0.0089839734, -0.012086246, 0.03827085, 0.016826272, -0.004893763, 0.010981771, 0.016323892, 0.0095072985, -0.0011653421, -0.0020954658, 0.018310428, 0.0042975871, -0.013668917, 0.042279277, 0.0038466365;
  -0.14461216, 0.04924405, -0.062401842, -0.040873226, -0.16011341, -0.24065477, 0.036917999, -0.082265832, 0.039561845, 9.926207e-05, -0.097268499, 0.0033439221, 0.040405255, -0.024361202, -0.018189033, 0.037383124, 0.012456597, -0.015391219, -0.011175861, 0.0056365994, -3.2977063e-05, 5.7961613e-05, 0.014455925, 0.0060712942, 0.013334399, 0.0064076195, -0.0009124169, 7.6921351e-05, 0.0067602438, -0.010564808, -0.011770753, 0.0061445483, 0.0065397774, -0.0032050663, 0.0005138556, 0.010495207, -0.0013322121, -0.015713314, 0.0009325798, 0.0084823407, -0.0099352058, -0.0050284886, -0.017949719, -0.011520861, 0.0058215302, 0.0023745901, -0.008471909, 0.010119611, -0.0036815486, 0.0095147155, -0.010491688, -0.012585243, 0.0041326387, 9.1395304e-05, 0.0036082098, 0.0084320083, 0.011903537, -0.0054241852, 0.0026775985, 0.0072392575, -0.00087381899, 0.010324432, 0.0039198338, 0.002183401, 0.010393378, 0.011111432, 0.016323119, -0.014229866, 0.00073989102, 0.0018234409, -0.014497953, 0.011738391, -0.0030159934, 0.012361775, -0.014513527, -0.013528888, 0.004888007, 0.010939714, -0.021066757, 0.0070960978, 0.0086345896, 0.0022234595, -0.0078467103, 0.012779797, -0.0040641953, -0.012441865, 0.01005917, -0.0011120233, -0.015921041, -0.019750006, -0.0039191493, 0.0095259966, 0.021104414, 0.0091775097, -0.019399058, 0.003548431, 0.023089131, -0.0072404672, -0.0084592802, 0.0086502433;
  -0.37212136, -0.16538179, -0.14320505, 0.10287041, -0.095590785, -0.21817777, 0.10211588, 0.064287767, 0.035457388, 0.02626754, -0.13948457, -0.013245015, -0.0012551781, -0.037067242, -0.047345195, -0.031864226, -0.038960289, 0.035580251, -0.026777228, 0.0055698222, -0.00048006175, 0.010234573, 0.036174282, -0.0040526311, 0.023389168, -0.014965447, 0.037066821, 0.0033483689, 0.0056768195, 0.0032535139, -0.015159348, 0.021505849, 0.0010259508, -0.026512476, 0.00053262821, -0.015204628, -0.035033163, -0.026292065, -0.023480071, -0.014723486, -0.00087189296, -0.027754236, -0.01550619, -0.00095345441, 0.017016126, -0.018754777, -0.023745114, 0.02716057, 0.0049447664, -0.009156202, -0.0046908464, -0.006561832, 0.023498803, -0.028129598, 0.014518189, 0.032234602, -0.022873634, -0.0010163115, -0.013261645, 0.029000381, -0.005332503, 0.01970131, -0.022336086, 0.004857637, 0.010868814, 0.041531269, 0.014446073, -0.020555018, 0.0089815957, 0.028411133, -0.020662103, 0.02002741, -0.0061882148, 0.022584204, 0.00198364, -0.001991936, -0.027784457, -0.0058584167, 0.010481123, 0.022257233, 0.012017209, 0.0046166694, -0.035202608, 0.0060455105, 0.0017826742, -0.024923179, -0.010470282, 0.011692639, -0.034469172, -0.020042606, 0.0057407385, 0.0070762243, 0.022514416, -0.0051019164, -0.01398614, 0.020194322, 0.021849964, -0.0055680298, 0.035155069, 0.0045174635;
  -0.1621896, 0.13437919, 0.20627956, 0.085378148, -0.039581135, -0.26826596, 0.05467454, -0.11177669, -0.023911558, -0.063088462, -0.064399227, -0.028028689, 0.018170176, -0.026627935, -0.015037093, 0.041770712, 0.028939776, -0.039359752, 0.00022257486, -0.026406694, -0.017795911, -0.0031900217, -0.011713632, -0.0084635839, -0.017850328, -0.0041580242, -0.007066038, 0.010346029, -0.0086842217, 0.028162723, -0.0090850648, -0.0037236565, 0.016160613, -0.015598785, -0.030428478, -0.0018244444, -0.016984383, -0.0087686181, 0.0066758222, -0.027518012, -0.0040499615, -0.0070515773, 0.014207572, 0.015971217, 0.0034719056, -0.045817669, 0.00013057407, -0.021977447, -0.0023318296, 0.016777711, 0.0027048306, -0.0041556945, -0.0010170082, -0.028515518, -0.018841023, 0.010458098, -0.023317873, -0.013952413, -0.017282024, -0.021273769, -0.015206086, 0.014190366, -0.022289295, 0.0053232778, -0.0013532947, -0.030265657, 0.013117598, 0.013878476, -0.0062443945, -0.019784391, 0.050048038, -0.018312385, 0.024130443, 0.0044314521, 0.012941558, 0.014300819, -0.023558732, -0.031779721, 0.0022374713, -0.019240793, -0.022577884, -0.0057273339, 0.0071162935, -0.012794123, -0.023436001, 0.024902374, 0.0083502186, 0.015051747, 0.016603578, 0.013192148, 0.033701368, 0.025985805, 0.010782877, 0.016333748, -0.0040781661, -0.0094122011, 0.022081047, -0.011041519, 0.018281814, 0.016022626;
